parcel_id,situs_address,year_built,county_code,property_use,lot_size,building_area
474132021240,"8185 NW 105 LN, PARKLAND 33076",2005,16,001,7611,2739
474133052550,"9855 BAY LEAF CT, PARKLAND 33076",2018,16,001,14354,5163
474132021250,"8175 NW 105 LN, PARKLAND 33076",2006,16,001,7537,3716
474132020370,"8228 NW 105 LN, PARKLAND 33076",2005,16,001,7019,2764
474133051760,"10360 CANDLEBERRY ST, PARKLAND 33076",2012,16,001,16513,4157
474131051680,"8233 NW 122 LN, PARKLAND 33076",2007,16,001,11044,3432
474133052810,"8197 EMERALD AVE, PARKLAND 33076",2006,16,001,10478,4713
474131050050,"8201 NW 125 LN, PARKLAND 33076",2007,16,001,6663,3526
474133051490,"8191 CANOPY TER, PARKLAND 33076",2015,16,001,7302,3204
474131050380,"8212 NW 125 LN, PARKLAND 33076",2008,16,001,6685,3691
474133052180,"9790 BAY LEAF CT, PARKLAND 33076",2007,16,001,15759,4237
474132020920,"8214 NW 107 TER, PARKLAND 33076",2005,16,001,7809,2768
474133051990,"8192 CANOPY TER, PARKLAND 33076",2008,16,001,7267,3709
474131051220,"8206 NW 124 TER, PARKLAND 33076",2006,16,001,10148,3271
474132021930,"11099 NW 81 MNR, PARKLAND 33076",2004,16,001,14114,3271
474131051980,"NW 122 LN, PARKLAND 33076",0,16,095,107695,0
474133052520,"9925 BAY LEAF CT, PARKLAND 33076",2015,16,001,14354,5180
474131051430,"8218 NW 122 LN, PARKLAND 33076",2012,16,001,8609,3385
474133052990,"8196 EMERALD AVE, PARKLAND 33076",2007,16,001,10306,4775
474131051620,"8219 NW 124 TER, PARKLAND 33076",2006,16,001,9236,3300
474133050930,"8172 BRADFORD WAY, PARKLAND 33076",2014,16,001,9978,4151
474132020380,"8226 NW 105 LN, PARKLAND 33076",2005,16,001,8706,3265
474131050040,"8187 NW 125 LN, PARKLAND 33076",2006,16,001,6684,3232
474133052530,"9915 BAY LEAF CT, PARKLAND 33076",2017,16,001,14354,4856
474132020910,"8204 NW 107 TER, PARKLAND 33076",2005,16,001,7809,2725
474133051500,"8181 CANOPY TER, PARKLAND 33076",2015,16,001,7302,3469
474136081120,"6877 NW 81 CT, PARKLAND 33067",1999,16,001,17614,2816
474131050390,"8200 NW 125 LN, PARKLAND 33076",2007,16,001,6662,3606
474133052280,"9900 BAY LEAF CT, PARKLAND 33076",2007,16,001,13812,5432
474133052820,"8187 EMERALD AVE, PARKLAND 33076",2006,16,001,10478,3588
474133051710,"8179 BRADFORD WAY, PARKLAND 33076",2014,16,001,13987,3456
474133052000,"8182 CANOPY TER, PARKLAND 33076",2008,16,001,7267,3681
474136081110,"6865 NW 81 CT, PARKLAND 33067",1999,16,001,10258,2902
474133051750,"10340 CANDLEBERRY ST, PARKLAND 33076",2013,16,001,16513,4147
474133051740,"10320 CANDLEBERRY ST, PARKLAND 33076",2014,16,001,9779,3257
474132020900,"8194 NW 107 TER, PARKLAND 33076",2006,16,001,7739,3665
474133051730,"10310 CANDLEBERRY ST, PARKLAND 33076",2014,16,001,10506,3963
474133051720,"10290 CANDLEBERRY ST, PARKLAND 33076",2014,16,001,10053,4324
474132020390,"8216 NW 105 LN, PARKLAND 33076",2005,16,001,8706,3737
474131051440,"8204 NW 122 LN, PARKLAND 33076",2007,16,001,8607,4097
474135020990,"8120 FALLS LN, PARKLAND 33067",1996,16,001,42001,4822
474131051690,"8215 NW 122 LN, PARKLAND 33076",2007,16,001,8606,4120
474135021040,"8121 FALLS LN, PARKLAND 33067",1995,16,001,37799,6305
474133052980,"8186 EMERALD AVE, PARKLAND 33076",2006,16,001,10341,3937
474135021120,"8120 BLUE RIDGE LN, PARKLAND 33067",1989,16,001,37801,4357
474133051510,"8171 CANOPY TER, PARKLAND 33076",2015,16,001,7302,3486
474131050030,"8173 NW 125 LN, PARKLAND 33076",2006,16,001,6796,3600
474131051610,"8199 NW 124 TER, PARKLAND 33076",2007,16,001,12658,3655
474131051210,"8194 NW 124 TER, PARKLAND 33076",2006,16,001,10179,4040
474131050400,"8180 NW 125 LN, PARKLAND 33076",2008,16,001,6687,3232
474133052190,"9800 BAY LEAF CT, PARKLAND 33076",2007,16,001,13339,5335
474133050920,"8162 BRADFORD WAY, PARKLAND 33076",2014,16,001,10463,4334
474132020890,"8184 NW 107 TER, PARKLAND 33076",2004,16,001,7269,2591
474133053550,"9481 KENLEY CT, PARKLAND 33076",2007,16,001,7028,4211
474133052010,"8172 CANOPY TER, PARKLAND 33076",2008,16,001,7267,3709
474133053540,"9491 KENLEY CT, PARKLAND 33076",2006,16,001,7028,3519
474136081100,"6853 NW 81 CT, PARKLAND 33067",1999,16,001,7788,2902
474133053530,"9501 KENLEY CT, PARKLAND 33076",2007,16,001,8283,3709
474133053520,"9513 KENLEY CT, PARKLAND 33321",2007,16,001,8283,4180
474133053510,"9525 KENLEY CT, PARKLAND 33076",2006,16,001,8283,3620
474133053500,"9537 KENLEY CT, PARKLAND 33076",2006,16,001,8283,3245
474133053490,"9549 KENLEY CT, PARKLAND 33076",2006,16,001,8283,3239
474133052270,"9890 BAY LEAF CT, PARKLAND 33076",2007,16,001,12934,5501
474133053480,"9561 KENLEY CT, PARKLAND 33076",2006,16,001,8283,3007
474133053470,"9571 KENLEY CT, PARKLAND 33076",2006,16,001,8283,3635
474133052830,"8177 EMERALD AVE, PARKLAND 33076",2006,16,001,10478,4713
474132020400,"8206 NW 105 LN, PARKLAND 33076",2004,16,001,8154,2592
474133053460,"9585 KENLEY CT, PARKLAND 33076",2006,16,001,8283,3519
474133053450,"9595 KENLEY CT, PARKLAND 33076",2006,16,001,8283,3635
474132021840,"10912 NW 81 MNR, PARKLAND 33076",2005,16,001,11378,4207
474132021850,"10942 NW 81 MNR, PARKLAND 33076",2004,16,001,9839,3212
474133053440,"9601 KENLEY CT, PARKLAND 33076",2006,16,001,8283,3519
474133053430,"9611 KENLEY CT, PARKLAND 33076",2006,16,001,7028,3635
474133053420,"9627 KENLEY CT, PARKLAND 33076",2007,16,001,7028,4224
474132020880,"8179 NW 106 LN, PARKLAND 33076",2005,16,001,9214,2765
474133051700,"8169 BRADFORD WAY, PARKLAND 33076",2013,16,001,12174,3257
474136081090,"6841 NW 81 CT, PARKLAND 33067",1996,16,001,7200,2367
474132021860,"10982 NW 81 MNR, PARKLAND 33076",2005,16,001,9215,4066
474132023210,"NW 81 MNR, PARKLAND 33076",0,16,009,17631,0
474133051520,"8161 CANOPY TER, PARKLAND 33076",2015,16,001,7302,3527
474132020410,"8196 NW 105 LN, PARKLAND 33076",2005,16,001,8154,2765
474131051450,"8184 NW 122 LN, PARKLAND 33076",2008,16,001,9450,4263
474131051700,"8197 NW 122 LN, PARKLAND 33076",2007,16,001,8701,4077
474133052970,"8166 EMERALD AVE, PARKLAND 33076",2007,16,001,13018,4317
474132021870,"11002 NW 81 MNR, PARKLAND 33076",2005,16,001,9215,4222
474136081080,"6829 NW 81 CT, PARKLAND 33067",1996,16,001,7176,2618
474131050020,"8159 NW 125 LN, PARKLAND 33076",2007,16,001,7360,3509
474133052200,"9810 BAY LEAF CT, PARKLAND 33076",2007,16,001,13350,4346
474131050410,"8160 NW 125 LN, PARKLAND 33076",2012,16,001,7290,3385
474132021920,"11092 NW 81 MNR, PARKLAND 33076",2005,16,001,14114,3937
474133052020,"8162 CANOPY TER, PARKLAND 33076",2008,16,001,7267,3703
474132020420,"8186 NW 105 LN, PARKLAND 33076",2004,16,001,7743,2591
474135021170,"8111 BLUE RIDGE LN, PARKLAND 33067",1990,16,001,36243,4420
474132021880,"11022 NW 81 MNR, PARKLAND 33076",2005,16,001,8815,4066
474133052260,"9870 BAY LEAF CT, PARKLAND 33076",2007,16,001,13363,5491
474132020430,"8176 NW 106 LN, PARKLAND 33076",2006,16,001,9791,3665
474136081070,"6817 NW 81 CT, PARKLAND 33067",1998,16,001,7176,2367
474133052840,"8157 EMERALD AVE, PARKLAND 33076",2006,16,001,10478,5063
474132021890,"11042 NW 81 MNR, PARKLAND 33076",2004,16,001,9379,3585
474132021900,"11062 NW 81 MNR, PARKLAND 33076",2005,16,001,9670,3585
474133050910,"8152 BRADFORD WAY, PARKLAND 33076",2012,16,001,10464,4158
474136081130,"6879 NW 81 CT, PARKLAND 33067",1998,16,001,9252,2482
474131051200,"8182 NW 124 TER, PARKLAND 33076",2006,16,001,9792,3592
474136081060,"6805 NW 81 CT, PARKLAND 33067",1996,16,001,7176,2367
474133051530,"8151 CANOPY TER, PARKLAND 33076",2014,16,001,7302,3301
474132021440,"8162 NW 109 LN, PARKLAND 33076",2004,16,001,10470,3308
474133052210,"9820 BAY LEAF CT, PARKLAND 33076",2007,16,001,13268,5334
474132021910,"11082 NW 81 MNR, PARKLAND 33076",2004,16,001,13584,3243
474131051460,"8164 NW 122 LN, PARKLAND 33076",2007,16,001,9550,3748
474133052250,"9860 BAY LEAF CT, PARKLAND 33076",2007,16,001,15407,5431
474136081050,"6793 NW 81 CT, PARKLAND 33067",1998,16,001,7176,2367
474133052030,"8152 CANOPY TER, PARKLAND 33076",2008,16,001,7267,4168
474131051600,"8179 NW 124 TER, PARKLAND 33076",2007,16,001,8676,4110
474132022110,"8136 NW 111 TER, PARKLAND 33076",2006,16,001,14055,4068
474132020870,"8159 NW 106 LN, PARKLAND 33076",2004,16,001,8192,2592
474133051690,"8159 BRADFORD WAY, PARKLAND 33076",2014,16,001,12863,4320
474131051710,"8179 NW 122 LN, PARKLAND 33076",2008,16,001,8710,3107
474131050010,"8145 NW 125 LN, PARKLAND 33076",2007,16,001,6950,3468
474136081040,"6781 NW 81 CT, PARKLAND 33067",1999,16,001,7176,2417
474133052220,"9830 BAY LEAF CT, PARKLAND 33076",2007,16,001,17121,4127
474131050420,"8140 NW 125 LN, PARKLAND 33076",2012,16,001,6376,3129
474135020980,"8110 FALLS LN, PARKLAND 33067",1996,16,001,42001,4231
474133052850,"8137 EMERALD AVE, PARKLAND 33076",2006,16,001,10485,3742
474135021050,"8111 FALLS LN, PARKLAND 33067",1994,16,001,37801,4346
474136082570,"NW 78 DR, PARKLAND 33067",0,16,009,436965,0
474135021110,"8110 BLUE RIDGE LN, PARKLAND 33067",1995,16,001,37801,4165
474133052240,"9850 BAY LEAF CT, PARKLAND 33076",2012,16,001,17178,5006
474132020440,"8166 NW 106 LN, PARKLAND 33076",2005,16,001,7917,2725
474131051930,"NW 125 LN, PARKLAND 33076",0,16,009,10323,0
474136081030,"6769 NW 81 CT, PARKLAND 33067",1998,16,001,7176,2618
474133051540,"8141 CANOPY TER, PARKLAND 33076",2013,16,001,7295,3579
474131051190,"8170 NW 124 TER, PARKLAND 33076",2006,16,001,8737,3308
474132020860,"8139 NW 106 LN, PARKLAND 33076",2006,16,001,7710,3520
474133054550,"CANOPY TER, PARKLAND 33076",0,16,009,14692,0
474133052960,"8146 EMERALD AVE, PARKLAND 33076",2007,16,001,11200,4707
474136081020,"6757 NW 81 CT, PARKLAND 33067",1996,16,001,7176,2367
474131051470,"8144 NW 122 LN, PARKLAND 33076",2007,16,001,11163,4097
474136081140,"6860 NW 81 CT, PARKLAND 33067",1999,16,001,9810,2816
474131051590,"8159 NW 124 TER, PARKLAND 33076",2007,16,001,8799,3276
474132022120,"8126 NW 111 TER, PARKLAND 33076",2006,16,001,12582,3937
474133050900,"8142 BRADFORD WAY, PARKLAND 33076",2013,16,001,10464,4233
474133052860,"8117 EMERALD AVE, PARKLAND 33076",2006,16,001,9593,3618
474136081010,"6745 NW 81 CT, PARKLAND 33067",1996,16,001,7176,2408
474132020770,"10860 NW 80 CIR, PARKLAND 33076",2005,16,001,9824,2764
474131051720,"8161 NW 122 LN, PARKLAND 33076",2007,16,001,10403,3954
474131051940,"NW 125 LN, PARKLAND 33076",0,16,009,16454,0
474132020760,"10854 NW 80 CIR, PARKLAND 33076",2005,16,001,11049,2765
474132021450,"8142 NW 109 LN, PARKLAND 33076",2004,16,001,9794,3611
474132020780,"10866 NW 80 CIR, PARKLAND 33076",2006,16,001,7734,3265
474132020450,"8156 NW 106 LN, PARKLAND 33076",2005,16,001,7304,2768
474133051550,"8131 CANOPY TER, PARKLAND 33076",2008,16,001,7666,4124
474136081000,"6733 NW 81 CT, PARKLAND 33067",1996,16,001,7176,2623
474132020850,"8129 NW 106 LN, PARKLAND 33076",2005,16,001,7595,3265
474131040020,"NW 81 MNR, PARKLAND 33076",0,16,009,89516,0
474132020790,"10872 NW 80 CIR, PARKLAND 33076",2006,16,001,7897,3532
474133052870,"8101 EMERALD AVE, PARKLAND 33076",2006,16,001,18189,5605
474136080990,"6731 NW 81 CT, PARKLAND 33067",1996,16,001,7176,2367
474133051680,"8139 BRADFORD WAY, PARKLAND 33076",2014,16,001,12620,4272
474135041070,"PARKSIDE DR, PARKLAND 33067",0,16,009,31667,0
474131051180,"8158 NW 124 TER, PARKLAND 33076",2006,16,001,8753,4076
474131051480,"8124 NW 122 LN, PARKLAND 33076",2007,16,001,10348,3748
474133054440,"CRESTWOOD LN, PARKLAND 33076",0,16,009,78276,0
474136081150,"6838 NW 81 CT, PARKLAND 33067",1999,16,001,11122,2816
474133052950,"8126 EMERALD AVE, PARKLAND 33076",2006,16,001,11204,3766
474133052230,"9840 BAY LEAF CT, PARKLAND 33076",2007,16,001,21569,4170
474133053650,"9494 KENLEY CT, PARKLAND 33076",2007,16,001,7570,3857
474136080980,"6719 NW 81 CT, PARKLAND 33067",1997,16,001,7176,2367
474133053640,"9504 KENLEY CT, PARKLAND 33076",2006,16,001,7297,3244
474135021180,"8101 BLUE RIDGE LN, PARKLAND 33067",1989,16,001,38205,3647
474133053630,"9518 KENLEY CT, PARKLAND 33076",2006,16,001,7028,3856
474136082560,"W HILLSBORO BLVD, PARKLAND 33067",0,16,009,7292,0
474133051560,"10463 EMERSON ST, PARKLAND 33076",2014,16,001,12909,4556
474133053620,"9532 KENLEY CT, PARKLAND 33076",2006,16,001,7028,3076
474132020840,"8119 NW 106 LN, PARKLAND 33076",2005,16,001,8192,2989
474133053610,"9544 KENLEY CT, PARKLAND 33076",2007,16,001,7028,4191
474133051580,"10423 EMERSON ST, PARKLAND 33076",2014,16,001,10043,4181
474132020460,"8146 NW 106 LN, PARKLAND 33076",2005,16,001,7305,2765
474133051590,"10393 EMERSON ST, PARKLAND 33076",2008,16,001,10043,4327
474136081160,"6826 NW 81 CT, PARKLAND 33067",1999,16,001,7935,2618
474133051570,"10443 EMERSON ST, PARKLAND 33076",2015,16,001,10370,4344
474133053600,"9578 KENLEY CT, PARKLAND 33076",2006,16,001,7931,3883
474133053590,"9588 KENLEY CT, PARKLAND 33076",2006,16,001,7928,3244
474133053580,"9608 KENLEY CT, PARKLAND 33076",2006,16,001,9344,2998
474133051600,"10383 EMERSON ST, PARKLAND 33076",2008,16,001,10043,4110
474131051580,"8149 NW 124 TER, PARKLAND 33076",2007,16,001,9438,3843
474135041030,"PARKSIDE DR, PARKLAND 33067",0,16,009,75953,0
474133050890,"8132 BRADFORD WAY, PARKLAND 33076",2012,16,001,11768,3675
474132020800,"10878 NW 80 CIR, PARKLAND 33076",2006,16,001,6717,3265
474136080970,"6707 NW 81 CT, PARKLAND 33067",1997,16,001,7176,2902
474132023340,"NW 78 PL, PARKLAND 33076",0,16,009,135861,0
474131051490,"12285 NW 81 ST, PARKLAND 33076",2007,16,001,13667,3741
474133053660,"9484 KENLEY CT, PARKLAND 33076",2006,16,001,7725,4224
474136081170,"6814 NW 81 CT, PARKLAND 33067",1998,16,001,8495,2618
474132020750,"10848 NW 80 CIR, PARKLAND 33076",2006,16,001,8929,3565
474133051610,"10373 EMERSON ST, PARKLAND 33076",2014,16,001,10043,4273
474132020810,"10884 NW 80 CIR, PARKLAND 33076",2005,16,001,6626,2592
474131051900,"NW 122 LN, PARKLAND 33076",0,16,009,15986,0
474136080960,"6695 NW 81 CT, PARKLAND 33067",1996,16,001,7176,2045
474132020830,"8109 NW 106 LN, PARKLAND 33076",2004,16,001,10133,3010
474131051500,"12295 NW 81 ST, PARKLAND 33076",2007,16,001,9626,4077
474133053570,"9614 KENLEY CT, PARKLAND 33076",2006,16,001,7028,4201
474133053560,"9626 KENLEY CT, PARKLAND 33076",2006,16,001,7028,3856
474135020970,"8100 FALLS LN, PARKLAND 33067",1998,16,001,42001,6593
474133051670,"10273 EMERSON ST, PARKLAND 33076",2014,16,001,12614,4332
474132020820,"10890 NW 80 CIR, PARKLAND 33076",2006,16,001,7999,3495
474132021460,"8122 NW 109 LN, PARKLAND 33076",2004,16,001,10093,3229
474131051510,"12305 NW 81 ST, PARKLAND 33076",2007,16,001,9895,3271
474136081180,"6802 NW 81 CT, PARKLAND 33067",1998,16,001,9204,2618
474135021060,"8101 FALLS LN, PARKLAND 33067",1989,16,001,38354,7428
474132020470,"8136 NW 106 LN, PARKLAND 33076",2005,16,001,8444,3265
474133051620,"10363 EMERSON ST, PARKLAND 33076",2014,16,001,9385,4168
474136000070,"W HILLSBORO BLVD, PARKLAND 33067",0,16,094,631814,0
474135021100,"8100 BLUE RIDGE LN, PARKLAND 33067",1991,16,001,38352,6179
474136080950,"6683 NW 81 CT, PARKLAND 33067",1995,16,001,7176,2367
474131050430,"8102 NW 125 TER, PARKLAND 33076",2007,16,001,9144,3740
474131051170,"8146 NW 124 TER, PARKLAND 33076",2007,16,001,8871,4040
474131050780,"8100 NW 126 TER, PARKLAND 33076",2007,16,001,7355,2761
474136081190,"6790 NW 81 CT, PARKLAND 33067",1997,16,001,9993,2618
474131050770,"8090 NW 126 TER, PARKLAND 33076",2006,16,001,7769,3009
474132021820,"10917 NW 80 MNR, PARKLAND 33076",2005,16,001,10351,4066
474132021830,"10907 NW 80 MNR, PARKLAND 33076",2005,16,001,12855,3585
474131051520,"12325 NW 81 ST, PARKLAND 33076",2007,16,001,9139,4157
474136080940,"6671 NW 81 CT, PARKLAND 33067",1995,16,001,7176,2367
474132021810,"10927 NW 80 MNR, PARKLAND 33076",2004,16,001,9830,3619
474131051530,"12345 NW 81 ST, PARKLAND 33076",2007,16,001,8606,3107
474133051630,"10353 EMERSON ST, PARKLAND 33076",2014,16,001,9258,4298
474131051560,"12395 NW 81 ST, PARKLAND 33076",2007,16,001,8959,4120
474132022130,"8106 NW 111 TER, PARKLAND 33076",2006,16,001,9541,4010
474131040010,"HERON BAY BLVD, PARKLAND 33076",0,16,009,122089,0
474131051540,"12365 NW 81 ST, PARKLAND 33076",2007,16,001,8606,4110
474131052000,"NW 122 LN, PARKLAND 33076",0,16,009,70417,0
474131051550,"12385 NW 81 ST, PARKLAND 33076",2007,16,001,8681,4096
474136080930,"6669 NW 81 CT, PARKLAND 33067",1995,16,001,7176,2045
474131050440,"8092 NW 125 TER, PARKLAND 33076",2007,16,001,8204,3232
474136081200,"6778 NW 80 MNR, PARKLAND 33067",1997,16,001,9681,2367
474133051660,"10283 EMERSON ST, PARKLAND 33076",2008,16,001,12614,4110
474132021800,"10947 NW 80 MNR, PARKLAND 33076",2004,16,001,9330,3212
474131051570,"12415 NW 81 ST, PARKLAND 33076",2007,16,001,10602,3187
474131050760,"8080 NW 126 TER, PARKLAND 33076",2006,16,001,7767,2951
474132020480,"8126 NW 106 LN, PARKLAND 33076",2005,16,001,8435,3265
474133051640,"10343 EMERSON ST, PARKLAND 33076",2012,16,001,11212,3187
474133050880,"10245 EMERSON ST, PARKLAND 33076",2013,16,001,17555,4388
474136080920,"6667 NW 81 CT, PARKLAND 33067",1995,16,001,7176,2417
474132021790,"10967 NW 80 MNR, PARKLAND 33076",2004,16,001,11281,3271
474132020740,"10842 NW 80 CIR, PARKLAND 33076",2006,16,001,8651,3669
474132021470,"8102 NW 109 LN, PARKLAND 33076",2004,16,001,9431,3611
474133051650,"10293 EMERSON ST, PARKLAND 33076",2014,16,001,12614,4549
474136080910,"6655 NW 81 CT, PARKLAND 33067",1995,16,001,11463,2968
474131051160,"8134 NW 124 TER, PARKLAND 33076",2007,16,001,8812,3164
474135024751,"8001 PARKSIDE DR, PARKLAND 33067",1998,16,091,217804,1900
474133052880,"8099 EMERALD AVE, PARKLAND 33076",2006,16,001,17301,4776
474132020490,"8116 NW 106 LN, PARKLAND 33076",2005,16,001,7305,3665
474136082450,"6741 NW 80 MNR, PARKLAND 33067",1998,16,001,13479,2417
474136081210,"6766 NW 80 MNR, PARKLAND 33067",1997,16,001,8457,2895
474131050750,"8070 NW 126 TER, PARKLAND 33076",2006,16,001,7766,3231
474131050450,"8082 NW 125 TER, PARKLAND 33076",2006,16,001,9114,3232
474133050870,"10195 EMERSON ST, PARKLAND 33076",2014,16,001,11663,3117
474132022140,"8096 NW 111 TER, PARKLAND 33076",2006,16,001,9183,4066
474132021780,"10987 NW 80 MNR, PARKLAND 33076",2004,16,001,14172,3328
474131051890,"NW 81 ST, PARKLAND 33076",0,16,009,69723,0
474133052890,"8097 EMERALD AVE, PARKLAND 33076",2007,16,001,9371,4211
474133052920,"8098 EMERALD AVE, PARKLAND 33076",2006,16,001,12872,3743
474136080900,"6653 NW 81 CT, PARKLAND 33067",1995,16,001,14618,2644
474132020730,"10836 NW 80 CIR, PARKLAND 33076",2005,16,001,8713,2764
474135021190,"8021 BLUE RIDGE LN, PARKLAND 33067",1989,16,001,38021,5509
474133052910,"8094 EMERALD AVE, PARKLAND 33076",2007,16,001,9454,4803
474133052900,"8095 EMERALD AVE, PARKLAND 33076",2006,16,001,9454,4097
474132020500,"10702 NW 80 CIR, PARKLAND 33076",2005,16,001,10554,2989
474132021480,"8092 NW 109 LN, PARKLAND 33076",2004,16,001,8687,3244
474133050860,"10185 EMERSON ST, PARKLAND 33076",2012,16,001,10643,3720
474136020020,"6700 W HILLSBORO BLVD, PARKLAND 33067",1998,16,082,1790099,3748
474135020960,"8020 FALLS LN, PARKLAND 33067",1993,16,001,43184,5822
474136081220,"6754 NW 80 MNR, PARKLAND 33067",1996,16,001,8337,2367
474134030050,"NW 82 TER, PARKLAND 33067",0,16,000,108946,0
474136082440,"6710 NW 81 CT, PARKLAND 33067",1996,16,001,5796,2816
474135021070,"8011 FALLS LN, PARKLAND 33067",1996,16,001,38690,4958
474136080730,"6563 NW 80 DR, PARKLAND 33067",1995,16,001,9958,2501
474134010112,"8088 NW 84 AVE, PARKLAND 33067",1982,16,001,77793,2577
474133050850,"10175 EMERSON ST, PARKLAND 33076",2014,16,001,10537,3128
474136080740,"8037 NW 66 TER, PARKLAND 33067",1995,16,001,8678,2501
474135021080,"7911 N UPPER RIDGE DR, PARKLAND 33067",1990,16,001,31330,7657
474131051150,"8122 NW 124 TER, PARKLAND 33076",2007,16,001,9223,4292
474135021090,"8020 BLUE RIDGE LN, PARKLAND 33067",1989,16,001,38765,4172
474133050620,"10392 EMERSON ST, PARKLAND 33076",2008,16,001,10593,4821
474133050610,"10422 EMERSON ST, PARKLAND 33076",2008,16,001,10061,4602
474132021420,"10875 NW 80 CIR, PARKLAND 33076",2005,16,001,12243,2989
474131050740,"8060 NW 126 TER, PARKLAND 33076",2006,16,001,8752,3232
474136082430,"6698 NW 81 CT, PARKLAND 33067",1995,16,001,5796,2367
474133050630,"10372 EMERSON ST, PARKLAND 33076",2008,16,001,10583,4890
474132021430,"10885 NW 80 CIR, PARKLAND 33076",2006,16,001,8761,3737
474132022150,"8086 NW 111 TER, PARKLAND 33076",2006,16,001,8731,3589
474134030010,"8050 NW 82 TER, PARKLAND 33067",0,16,069,108936,0
474135040920,"8040 NW 70 AVE, PARKLAND 33067",2002,16,001,9448,2067
474133050840,"10165 EMERSON ST, PARKLAND 33076",2013,16,001,10134,4221
474132021410,"10819 NW 80 CIR, PARKLAND 33076",2006,16,001,13111,3737
474136082420,"6686 NW 81 CT, PARKLAND 33067",1995,16,001,5796,2417
474136081230,"6742 NW 80 MNR, PARKLAND 33067",1996,16,001,8336,2618
474132020720,"10830 NW 80 CIR, PARKLAND 33076",2005,16,001,7480,3265
474132023200,"NW 80 CIR, PARKLAND 33076",0,16,009,20092,0
474133050640,"10362 EMERSON ST, PARKLAND 33076",2014,16,001,9733,4179
474131050460,"8072 NW 125 TER, PARKLAND 33076",2006,16,001,8538,3606
474136080720,"6561 NW 80 DR, PARKLAND 33067",1995,16,001,7176,2947
474132021490,"8082 NW 109 LN, PARKLAND 33076",2004,16,001,9243,3611
474133050710,"10272 EMERSON ST, PARKLAND 33076",2013,16,001,15369,3117
474135024890,"NW 72 ST, PARKLAND 33067",0,16,094,57537,0
474133050720,"10252 EMERSON ST, PARKLAND 33076",2013,16,001,14696,4167
474136082410,"6674 NW 81 CT, PARKLAND 33067",1995,16,001,6159,2045
474135040910,"8033 NW 70 AVE, PARKLAND 33067",2002,16,001,7004,2406
474135040930,"8030 NW 70 AVE, PARKLAND 33067",2002,16,001,7576,2406
474136080710,"6549 NW 80 DR, PARKLAND 33067",1995,16,001,7176,2367
474131050960,"8092 NW 123 TER, PARKLAND 33076",2007,16,001,9293,4060
474133050650,"10352 EMERSON ST, PARKLAND 33076",2008,16,001,9193,4890
474132021730,"10958 NW 80 MNR, PARKLAND 33076",2004,16,001,14192,3710
474132022160,"8076 NW 111 TER, PARKLAND 33076",2006,16,001,10880,3585
